名称,発生場所,発生年月日,当事者種別,事故内容,所轄警察署,事故類型,地点経度,地点緯度
全事故,琴浦町大字逢束,2012/04/20,軽乗用貨物×軽乗用,軽傷事故,八橋署,車両相互,133.70106944400,35.50285000000
全事故,琴浦町大字赤碕,2012/04/14,軽乗用貨物×二種原,重傷事故,八橋署,車両相互,133.65005000000,35.51017222220
全事故,大山町平木,2012/04/11,軽乗用×中型貨物,軽傷事故,八橋署,車両相互,133.46726388900,35.47665000000
全事故,大山町塩津,2012/03/27,普通乗用×軽乗用,軽傷事故,八橋署,車両相互,133.57156388900,35.52236388890
全事故,大山町富長,2012/04/10,自転車×物件等,重傷事故,八橋署,車両単独,133.48585277800,35.50439166670
全事故,大山町保田,2012/01/23,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.43361111100,35.47138888890
全事故,大山町田中,2012/01/24,軽乗用×軽乗用,軽傷事故,八橋署,車両相互,133.60583333300,35.51972222220
全事故,琴浦町大字赤碕,2012/01/07,軽乗用×普通乗用,軽傷事故,八橋署,車両相互,133.63325833300,35.51788888890
全事故,琴浦町大字八橋,2011/12/28,軽乗用×軽乗用,軽傷事故,八橋署,車両相互,133.66643055600,35.50542500000
全事故,倉吉市上井町３丁目,2012/11/30,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84936388900,35.45184166670
全事故,湯梨浜町はわい長瀬,2012/11/24,大型貨物×軽乗用,軽傷事故,倉吉署,車両相互,133.86915555600,35.49636666670
全事故,倉吉市上井町４丁目,2012/12/07,原付×普通乗用,重傷事故,倉吉署,車両相互,133.84934444400,35.45283055550
全事故,倉吉市八屋,2012/12/07,軽乗用貨物×自転車,軽傷事故,倉吉署,車両相互,133.84932500000,35.44206944440
全事故,倉吉市横田,2012/12/20,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.78367222200,35.42150000000
全事故,倉吉市福庭町２丁目,2012/12/22,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84934166700,35.46309444440
全事故,倉吉市宮川町２丁目,2012/11/13,軽乗用×歩行者,重傷事故,倉吉署,人対車両,133.83138333300,35.43346944440
全事故,倉吉市伊木,2012/10/05,普通乗用×自転車,重傷事故,倉吉署,車両相互,133.84933055600,35.44647777780
全事故,北栄町米里,2012/11/17,軽乗用貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.81518611100,35.46668333330
全事故,湯梨浜町大字田後,2012/12/13,普通乗用×普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.85452500000,35.48080833330
全事故,倉吉市葵町,2012/12/12,普通乗用×歩行者,死亡事故,倉吉署,人対車両,133.82486666700,35.43092777780
全事故,倉吉市上神,2012/11/25,普通乗用×歩行者,重傷事故,倉吉署,人対車両,133.79540555600,35.45878611110
全事故,倉吉市海田西町,2012/11/29,原付×普通乗用,重傷事故,倉吉署,車両相互,133.84419166700,35.46375555560
全事故,倉吉市八屋,2012/12/05,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84933888900,35.44447222220
全事故,湯梨浜町大字田後,2012/11/25,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85450000000,35.48068888890
全事故,北栄町松神,2012/11/16,軽乗用×軽乗用貨物,軽傷事故,倉吉署,車両相互,133.79695277800,35.48542500000
全事故,倉吉市福富,2012/11/22,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.75399166700,35.40741666670
全事故,倉吉市西倉吉町,2012/11/13,軽乗用貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.80527777800,35.42864166670
全事故,倉吉市新田,2012/10/30,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.83904722200,35.46496388890
全事故,北栄町土下,2012/11/13,軽乗用×歩行者,重傷事故,倉吉署,人対車両,133.82591944400,35.47319722220
全事故,倉吉市福庭町２丁目,2012/11/02,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84677777800,35.46973055560
全事故,倉吉市山根,2012/11/20,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.85783888900,35.45298611110
全事故,倉吉市清谷町１丁目,2012/11/25,軽乗用貨物×歩行者,死亡事故,倉吉署,人対車両,133.84894166700,35.47368333330
全事故,倉吉市西倉吉町,2012/11/16,軽乗用×歩行者,重傷事故,倉吉署,人対車両,133.80451666700,35.43071666670
全事故,北栄町亀谷,2012/11/07,軽乗用×ローラースケート等,重傷事故,倉吉署,人対車両,133.74974166700,35.46985833330
全事故,倉吉市大正町２丁目,2012/10/26,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.82162500000,35.43623888890
全事故,倉吉市上井町２丁目,2012/11/06,軽乗用×軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84828888900,35.45302777780
全事故,倉吉市栗尾,2012/10/31,普通貨物×普通貨物,軽傷事故,倉吉署,車両相互,133.86966944400,35.42561666670
全事故,倉吉市小田,2012/10/29,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.83631666700,35.45884166670
全事故,湯梨浜町大字宇谷,2012/09/29,軽乗用貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.91757777800,35.50516666670
全事故,倉吉市丸山町,2012/10/22,普通乗用×自転車,重傷事故,倉吉署,車両相互,133.80706944400,35.42495833330
全事故,湯梨浜町大字長和田,2012/10/01,軽乗用×自転車,重傷事故,倉吉署,車両相互,133.87761944400,35.46129444440
全事故,倉吉市大正町２丁目,2012/10/05,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.82305000000,35.43520555560
全事故,北栄町由良宿,2012/10/21,軽乗用貨物×軽乗用貨物,軽傷事故,倉吉署,車両相互,133.75223333300,35.49260555550
全事故,北栄町由良宿,2012/10/13,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.75867777800,35.49089722220
全事故,倉吉市西岩倉町,2012/10/09,中型貨物×軽乗用,軽傷事故,倉吉署,車両相互,133.81754444400,35.43344722220
全事故,倉吉市湊町,2012/10/18,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.82981944400,35.43062777780
全事故,倉吉市昭和町１丁目,2012/10/01,軽乗用貨物×軽乗用,軽傷事故,倉吉署,車両相互,133.83700555600,35.43436666670
全事故,倉吉市西倉吉町,2012/10/23,軽乗用×物件等,死亡事故,倉吉署,車両単独,133.80811111100,35.42719166670
全事故,湯梨浜町はわい長瀬,2012/10/07,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.86644166700,35.49601944440
全事故,倉吉市宮川町２丁目,2012/10/08,軽乗用貨物×軽乗用,軽傷事故,倉吉署,車両相互,133.82972222200,35.43373333330
全事故,倉吉市北野,2012/09/20,軽乗用×歩行者,軽傷事故,倉吉署,人対車両,133.79950555600,35.42263055550
全事故,倉吉市瀬崎町,2012/10/02,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.81705555600,35.43081111110
全事故,湯梨浜町大字旭,2012/10/09,普通乗用×二種原,重傷事故,倉吉署,車両相互,133.90281111100,35.47076388890
全事故,湯梨浜町大字田後,2012/04/01,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.85133055600,35.48034722220
全事故,倉吉市瀬崎町,2012/10/03,軽乗用貨物×普通貨物,軽傷事故,倉吉署,車両相互,133.82008333300,35.43132777780
全事故,倉吉市中河原,2012/09/21,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.80172777800,35.41093333330
全事故,倉吉市上井町１丁目,2012/10/02,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85228055600,35.45270277780
全事故,湯梨浜町大字旭,2012/10/01,軽乗用×歩行者,死亡事故,倉吉署,人対車両,133.90131944400,35.46955000000
全事故,北栄町由良宿,2012/09/10,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.75256388900,35.49236111110
全事故,倉吉市宮川町２丁目,2012/09/14,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.83145555600,35.43347777780
全事故,倉吉市中河原,2012/08/31,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.79964444400,35.40834444440
全事故,倉吉市関金町大鳥居,2012/09/23,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.75719444400,35.37127222220
全事故,倉吉市山根,2012/08/23,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.85649722200,35.45283611110
全事故,湯梨浜町大字藤津,2012/09/15,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.91114722200,35.47772222220
全事故,倉吉市瀬崎町,2012/08/28,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.82006944400,35.43133055550
全事故,倉吉市福庭町２丁目,2012/08/17,軽乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84665000000,35.46961666670
全事故,倉吉市下田中町,2012/09/15,軽乗用貨物×自転車,軽傷事故,倉吉署,車両相互,133.84526666700,35.42848333330
全事故,三朝町大字加谷,2012/09/16,普通乗用×相手なし,重傷事故,倉吉署,車両単独,133.87091666700,35.31690277780
全事故,三朝町大字大瀬,2012/09/06,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.86562777800,35.40782222220
全事故,北栄町松神,2012/08/23,軽乗用貨物×軽乗用,軽傷事故,倉吉署,車両相互,133.79488055600,35.48581388890
全事故,倉吉市巌城,2012/08/26,普通貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.83890277800,35.44215555560
全事故,倉吉市大原,2012/07/07,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85172777800,35.42369444440
全事故,倉吉市上井町５丁目,2012/08/07,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84659444400,35.45189444440
全事故,湯梨浜町はわい長瀬,2012/08/17,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.86625833300,35.49606111110
全事故,湯梨浜町はわい長瀬,2012/08/03,大型貨物×自転車,軽傷事故,倉吉署,車両相互,133.86384166700,35.49535277780
全事故,倉吉市上古川,2012/08/14,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.78929166700,35.39814444440
全事故,北栄町妻波,2012/07/18,普通貨物×軽乗用貨物,軽傷事故,倉吉署,車両相互,133.73665000000,35.47330555550
全事故,北栄町国坂,2012/08/02,軽乗用貨物×普通乗用,軽傷事故,倉吉署,車両相互,133.83115555600,35.48835833330
全事故,湯梨浜町大字石脇,2012/08/21,軽乗用×二種原,重傷事故,倉吉署,車両相互,133.95443611100,35.51545277780
全事故,倉吉市河原町,2012/08/18,普通乗用×歩行者,死亡事故,倉吉署,人対車両,133.81068055600,35.43025833330
全事故,倉吉市八屋,2012/07/14,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84873055600,35.44368333330
全事故,倉吉市昭和町,2012/06/21,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84229166700,35.43808888890
全事故,北栄町田井,2012/08/02,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.81749722200,35.49856666670
全事故,北栄町北尾,2012/07/29,軽乗用貨物×軽乗用貨物,軽傷事故,倉吉署,車両相互,133.81486666700,35.48116666670
全事故,湯梨浜町大字田後,2012/07/29,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85378888900,35.48005833330
全事故,倉吉市住吉町,2012/06/23,軽乗用×二輪751ｃｃ以上,重傷事故,倉吉署,車両相互,133.83231388900,35.43157500000
全事故,北栄町国坂,2012/07/18,軽乗用貨物×原付,重傷事故,倉吉署,車両相互,133.83074722200,35.48228888890
全事故,倉吉市山根,2012/07/19,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.84624722200,35.44932500000
全事故,北栄町大谷,2012/03/05,軽乗用×軽乗用,重傷事故,倉吉署,車両相互,133.72574166700,35.50184166670
全事故,湯梨浜町はわい長瀬,2012/07/31,普通貨物×普通貨物×中型貨物,軽傷事故,倉吉署,車両相互,133.87057222200,35.49657777780
全事故,湯梨浜町はわい長瀬,2012/08/02,普通乗用×自転車,死亡事故,倉吉署,車両相互,133.85893333300,35.48638055560
全事故,湯梨浜町大字方地,2012/07/18,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.91831388900,35.48135833330
全事故,湯梨浜町はわい長瀬,2012/07/31,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85851388900,35.48625555560
全事故,北栄町東園,2012/07/12,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.78413333300,35.48716944440
全事故,北栄町大谷,2012/07/22,普通乗用×軽乗用貨物,死亡事故,倉吉署,車両相互,133.72850833300,35.50170833330
全事故,湯梨浜町大字佐美,2012/04/24,自転車×自転車,軽傷事故,倉吉署,車両相互,133.86775277800,35.45334166670
全事故,倉吉市八屋,2012/06/22,普通乗用×軽乗用,重傷事故,倉吉署,車両相互,133.84689444400,35.44106388890
全事故,倉吉市尾田,2012/07/08,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.76878055600,35.39066666670
全事故,三朝町大字今泉,2012/07/01,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.85837777800,35.40218333330
全事故,倉吉市見日町,2012/06/16,軽乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.84189722200,35.44186111110
全事故,倉吉市東昭和町,2012/06/30,軽乗用貨物×歩行者,死亡事故,倉吉署,人対車両,133.83925833300,35.43706111110
全事故,倉吉市旭田町,2012/06/15,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.81880833300,35.43607777780
全事故,倉吉市伊木,2012/06/24,軽乗用×自転車,軽傷事故,倉吉署,車両相互,133.85080000000,35.44458611110
全事故,倉吉市関金町山口,2012/05/24,普通乗用×小特・農,重傷事故,倉吉署,車両相互,133.74535000000,35.34627222220
全事故,倉吉市山根,2012/06/21,普通乗用×自転車,軽傷事故,倉吉署,車両相互,133.84922777800,35.44775277780
全事故,倉吉市住吉町,2012/05/26,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.83389722200,35.43284166670
全事故,倉吉市小鴨,2012/05/31,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.79508333300,35.40387777780
全事故,倉吉市下古川,2012/05/12,普通乗用×普通乗用,軽傷事故,倉吉署,車両相互,133.83040833300,35.46741666670
全事故,北栄町大島,2012/05/11,普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.77204722200,35.47085000000
全事故,三朝町大字今泉,2012/06/09,普通乗用×普通乗用×軽乗用,軽傷事故,倉吉署,車両相互,133.85840555600,35.40224722220
